,skill_category,ids,rank_,score_
737,Science,ID_17713,3.0,72.5
738,Science,ID_17716,3.0,72.5
739,Science,ID_17718,3.0,72.5
740,Science,ID_11801,3.0,72.5
741,Science,ID_11798,3.0,72.5
742,Science,ID_11795,3.0,72.5
743,Science,ID_15096,3.0,72.5
744,Science,ID_18967,3.0,72.5
745,Science,ID_15148,3.0,72.5
746,Science,ID_17708,3.0,72.5
747,Science,ID_17707,3.0,72.5
748,Science,ID_11860,3.0,72.5
749,Science,ID_11859,3.0,72.5
750,Science,ID_17698,3.0,72.5
751,Science,ID_11858,3.0,72.5
752,Science,ID_17701,3.0,72.5
753,Science,ID_11853,3.0,72.5
754,Science,ID_21981,3.0,72.5
755,Science,ID_11850,3.0,72.5
756,Science,ID_11849,3.0,72.5
757,Science,ID_17703,3.0,72.5
758,Science,ID_17705,3.0,72.5
759,Science,ID_11841,3.0,72.5
760,Science,ID_11838,3.0,72.5
761,Science,ID_11837,3.0,72.5
762,Science,ID_15149,3.0,72.5
763,Science,ID_17721,3.0,72.5
764,Science,ID_17722,3.0,72.5
765,Science,ID_17723,3.0,72.5
766,Science,ID_15073,3.0,72.5
767,Science,ID_19043,3.0,72.5
768,Science,ID_15008,3.0,72.5
769,Science,ID_11636,3.0,72.5
770,Science,ID_19089,3.0,72.5
771,Science,ID_14831,3.0,72.5
772,Science,ID_14832,3.0,72.5
773,Science,ID_14834,3.0,72.5
774,Science,ID_11602,3.0,72.5
775,Science,ID_14842,3.0,72.5
776,Science,ID_17795,3.0,72.5
777,Science,ID_11581,3.0,72.5
778,Science,ID_11558,3.0,72.5
779,Science,ID_19112,3.0,72.5
780,Science,ID_14922,3.0,72.5
781,Science,ID_14904,3.0,72.5
782,Science,ID_17759,3.0,72.5
783,Science,ID_17750,3.0,72.5
784,Science,ID_11761,3.0,72.5
785,Science,ID_22487,3.0,72.5
786,Science,ID_22200,3.0,72.5
787,Science,ID_11755,3.0,72.5
788,Science,ID_11754,3.0,72.5
789,Science,ID_17725,3.0,72.5
790,Science,ID_17733,3.0,72.5
791,Science,ID_17739,3.0,72.5
792,Science,ID_22333,3.0,72.5
793,Science,ID_17740,3.0,72.5
794,Science,ID_11736,3.0,72.5
795,Science,ID_15095,3.0,72.5
796,Science,ID_11730,3.0,72.5
797,Science,ID_11729,3.0,72.5
798,Science,ID_17743,3.0,72.5
799,Science,ID_17744,3.0,72.5
800,Science,ID_17749,3.0,72.5
801,Science,ID_11867,3.0,72.5
802,Science,ID_11868,3.0,72.5
803,Science,ID_11869,3.0,72.5
804,Science,ID_17656,3.0,72.5
805,Science,ID_18894,3.0,72.5
806,Science,ID_14622,3.0,72.5
807,Science,ID_12123,3.0,72.5
808,Science,ID_17658,3.0,72.5
809,Science,ID_12057,3.0,72.5
810,Science,ID_17659,3.0,72.5
811,Science,ID_12042,3.0,72.5
812,Science,ID_14670,3.0,72.5
813,Science,ID_21427,3.0,72.5
814,Science,ID_15256,3.0,72.5
815,Science,ID_12003,3.0,72.5
816,Science,ID_15226,3.0,72.5
817,Science,ID_11974,3.0,72.5
818,Science,ID_11962,3.0,72.5
819,Science,ID_17664,3.0,72.5
820,Science,ID_17657,3.0,72.5
821,Science,ID_14608,3.0,72.5
822,Science,ID_15177,3.0,72.5
823,Science,ID_14325,3.0,72.5
824,Science,ID_12502,3.0,72.5
825,Science,ID_12499,3.0,72.5
826,Science,ID_12496,3.0,72.5
827,Science,ID_12491,3.0,72.5
828,Science,ID_12486,3.0,72.5
829,Science,ID_12484,3.0,72.5
830,Science,ID_12483,3.0,72.5
831,Science,ID_12481,3.0,72.5
832,Science,ID_12479,3.0,72.5
833,Science,ID_12477,3.0,72.5
834,Science,ID_21300,3.0,72.5
835,Science,ID_12474,3.0,72.5
836,Science,ID_12439,3.0,72.5
837,Science,ID_17642,3.0,72.5
838,Science,ID_17648,3.0,72.5
839,Science,ID_17667,3.0,72.5
840,Science,ID_17808,3.0,72.5
841,Science,ID_11872,3.0,72.5
842,Science,ID_11906,3.0,72.5
843,Science,ID_11903,3.0,72.5
844,Science,ID_17689,3.0,72.5
845,Science,ID_15158,3.0,72.5
846,Science,ID_11902,3.0,72.5
847,Science,ID_11900,3.0,72.5
848,Science,ID_11891,3.0,72.5
849,Science,ID_11890,3.0,72.5
850,Science,ID_11888,3.0,72.5
851,Science,ID_11886,3.0,72.5
852,Science,ID_11884,3.0,72.5
853,Science,ID_11881,3.0,72.5
854,Science,ID_21980,3.0,72.5
855,Science,ID_11877,3.0,72.5
856,Science,ID_11875,3.0,72.5
857,Science,ID_11874,3.0,72.5
858,Science,ID_17688,3.0,72.5
859,Science,ID_11908,3.0,72.5
860,Science,ID_11931,3.0,72.5
861,Science,ID_11909,3.0,72.5
862,Science,ID_11930,3.0,72.5
863,Science,ID_11925,3.0,72.5
864,Science,ID_11924,3.0,72.5
865,Science,ID_17668,3.0,72.5
866,Science,ID_15169,3.0,72.5
867,Science,ID_17679,3.0,72.5
868,Science,ID_11922,3.0,72.5
869,Science,ID_11918,3.0,72.5
870,Science,ID_11916,3.0,72.5
871,Science,ID_17680,3.0,72.5
872,Science,ID_17682,3.0,72.5
873,Science,ID_17683,3.0,72.5
874,Science,ID_11913,3.0,72.5
875,Science,ID_17687,3.0,72.5
876,Science,ID_11910,3.0,72.5
877,Science,ID_12908,3.0,72.5
878,Science,ID_18292,3.0,72.5
879,Science,ID_21125,3.0,72.5
880,Science,ID_20458,3.0,72.5
881,Science,ID_18358,3.0,72.5
882,Science,ID_13800,3.0,72.5
883,Science,ID_13802,3.0,72.5
884,Science,ID_15624,3.0,72.5
885,Science,ID_18192,3.0,72.5
886,Science,ID_20433,3.0,72.5
887,Science,ID_15618,3.0,72.5
888,Science,ID_18186,3.0,72.5
889,Science,ID_20429,3.0,72.5
890,Science,ID_18182,3.0,72.5
891,Science,ID_18181,3.0,72.5
892,Science,ID_18180,3.0,72.5
893,Science,ID_15617,3.0,72.5
894,Science,ID_15862,3.0,72.5
895,Science,ID_18179,3.0,72.5
896,Science,ID_18178,3.0,72.5
897,Science,ID_18202,3.0,72.5
898,Science,ID_18206,3.0,72.5
899,Science,ID_15973,3.0,72.5
900,Science,ID_13793,3.0,72.5
901,Science,ID_18215,3.0,72.5
902,Science,ID_20275,3.0,72.5
903,Science,ID_19745,3.0,72.5
904,Science,ID_20282,3.0,72.5
905,Science,ID_20297,3.0,72.5
906,Science,ID_18213,3.0,72.5
907,Science,ID_18212,3.0,72.5
908,Science,ID_20331,3.0,72.5
909,Science,ID_19709,3.0,72.5
910,Science,ID_15825,3.0,72.5
911,Science,ID_20364,3.0,72.5
912,Science,ID_18209,3.0,72.5
913,Science,ID_15645,3.0,72.5
914,Science,ID_15644,3.0,72.5
915,Science,ID_20410,3.0,72.5
916,Science,ID_13794,3.0,72.5
917,Science,ID_13817,3.0,72.5
918,Science,ID_20502,3.0,72.5
919,Science,ID_13506,3.0,72.5
920,Science,ID_15917,3.0,72.5
921,Science,ID_13825,3.0,72.5
922,Science,ID_18148,3.0,72.5
923,Science,ID_15535,3.0,72.5
924,Science,ID_13447,3.0,72.5
925,Science,ID_13443,3.0,72.5
926,Science,ID_15522,3.0,72.5
927,Science,ID_18398,3.0,72.5
928,Science,ID_19634,3.0,72.5
929,Science,ID_13504,3.0,72.5
930,Science,ID_18138,3.0,72.5
931,Science,ID_18134,3.0,72.5
932,Science,ID_18127,3.0,72.5
933,Science,ID_19630,3.0,72.5
934,Science,ID_18124,3.0,72.5
935,Science,ID_15965,3.0,72.5
936,Science,ID_13404,3.0,72.5
937,Science,ID_18151,3.0,72.5
938,Science,ID_13468,3.0,72.5
939,Science,ID_18155,3.0,72.5
940,Science,ID_15568,3.0,72.5
941,Science,ID_13503,3.0,72.5
942,Science,ID_13818,3.0,72.5
943,Science,ID_13498,3.0,72.5
944,Science,ID_18391,3.0,72.5
945,Science,ID_18392,3.0,72.5
946,Science,ID_18173,3.0,72.5
947,Science,ID_18171,3.0,72.5
948,Science,ID_15870,3.0,72.5
949,Science,ID_13491,3.0,72.5
950,Science,ID_18162,3.0,72.5
951,Science,ID_18160,3.0,72.5
952,Science,ID_18157,3.0,72.5
953,Science,ID_18393,3.0,72.5
954,Science,ID_15872,3.0,72.5
955,Science,ID_19661,3.0,72.5
956,Science,ID_15805,3.0,72.5
957,Science,ID_15800,3.0,72.5
958,Science,ID_20114,3.0,72.5
959,Science,ID_13734,3.0,72.5
960,Science,ID_13747,3.0,72.5
961,Science,ID_13745,3.0,72.5
962,Science,ID_13743,3.0,72.5
963,Science,ID_13740,3.0,72.5
964,Science,ID_18259,3.0,72.5
965,Science,ID_19957,3.0,72.5
966,Science,ID_13736,3.0,72.5
967,Science,ID_18258,3.0,72.5
968,Science,ID_13711,3.0,72.5
969,Science,ID_13732,3.0,72.5
970,Science,ID_13728,3.0,72.5
971,Science,ID_13727,3.0,72.5
972,Science,ID_19855,3.0,72.5
973,Science,ID_18252,3.0,72.5
974,Science,ID_13720,3.0,72.5
975,Science,ID_13715,3.0,72.5
976,Science,ID_13749,3.0,72.5
977,Science,ID_13750,3.0,72.5
978,Science,ID_13760,3.0,72.5
979,Science,ID_13763,3.0,72.5
980,Science,ID_15756,3.0,72.5
981,Science,ID_13781,3.0,72.5
982,Science,ID_15769,3.0,72.5
983,Science,ID_19910,3.0,72.5
984,Science,ID_13780,3.0,72.5
985,Science,ID_13779,3.0,72.5
986,Science,ID_13777,3.0,72.5
987,Science,ID_13774,3.0,72.5
988,Science,ID_13773,3.0,72.5
989,Science,ID_13771,3.0,72.5
990,Science,ID_13769,3.0,72.5
991,Science,ID_19879,3.0,72.5
992,Science,ID_18266,3.0,72.5
993,Science,ID_13766,3.0,72.5
994,Science,ID_13765,3.0,72.5
995,Science,ID_13714,3.0,72.5
996,Science,ID_13709,3.0,72.5
997,Science,ID_13556,3.0,72.5
998,Science,ID_18226,3.0,72.5
999,Science,ID_19782,3.0,72.5
1000,Science,ID_15680,3.0,72.5
1001,Science,ID_15669,3.0,72.5
1002,Science,ID_18234,3.0,72.5
1003,Science,ID_18233,3.0,72.5
1004,Science,ID_15791,3.0,72.5
1005,Science,ID_20065,3.0,72.5
1006,Science,ID_18225,3.0,72.5
1007,Science,ID_13787,3.0,72.5
1008,Science,ID_13566,3.0,72.5
1009,Science,ID_13565,3.0,72.5
1010,Science,ID_18222,3.0,72.5
1011,Science,ID_15798,3.0,72.5
1012,Science,ID_20075,3.0,72.5
1013,Science,ID_18221,3.0,72.5
1014,Science,ID_18219,3.0,72.5
1015,Science,ID_20054,3.0,72.5
1016,Science,ID_13638,3.0,72.5
1017,Science,ID_13648,3.0,72.5
1018,Science,ID_15693,3.0,72.5
1019,Science,ID_19851,3.0,72.5
1020,Science,ID_13701,3.0,72.5
1021,Science,ID_13700,3.0,72.5
1022,Science,ID_13697,3.0,72.5
1023,Science,ID_18307,3.0,72.5
1024,Science,ID_18250,3.0,72.5
1025,Science,ID_18249,3.0,72.5
1026,Science,ID_19849,3.0,72.5
1027,Science,ID_13692,3.0,72.5
1028,Science,ID_13691,3.0,72.5
1029,Science,ID_13690,3.0,72.5
1030,Science,ID_13689,3.0,72.5
1031,Science,ID_18245,3.0,72.5
1032,Science,ID_13654,3.0,72.5
1033,Science,ID_13653,3.0,72.5
1034,Science,ID_15969,3.0,72.5
1035,Science,ID_15982,3.0,72.5
1036,Science,ID_16949,3.0,72.5
1037,Science,ID_21012,3.0,72.5
1038,Science,ID_16829,3.0,72.5
1039,Science,ID_21002,3.0,72.5
1040,Science,ID_21003,3.0,72.5
1041,Science,ID_21005,3.0,72.5
1042,Science,ID_16850,3.0,72.5
1043,Science,ID_13011,3.0,72.5
1044,Science,ID_13010,3.0,72.5
1045,Science,ID_18555,3.0,72.5
1046,Science,ID_17978,3.0,72.5
1047,Science,ID_12995,3.0,72.5
1048,Science,ID_16875,3.0,72.5
1049,Science,ID_18636,3.0,72.5
1050,Science,ID_18637,3.0,72.5
1051,Science,ID_12994,3.0,72.5
1052,Science,ID_19502,3.0,72.5
1053,Science,ID_21061,3.0,72.5
1054,Science,ID_16823,3.0,72.5
1055,Science,ID_18492,3.0,72.5
1056,Science,ID_18122,3.0,72.5
1057,Science,ID_14149,3.0,72.5
1058,Science,ID_13152,3.0,72.5
1059,Science,ID_16646,3.0,72.5
1060,Science,ID_20846,3.0,72.5
1061,Science,ID_16648,3.0,72.5
1062,Science,ID_18478,3.0,72.5
1063,Science,ID_14139,3.0,72.5
1064,Science,ID_14142,3.0,72.5
1065,Science,ID_14153,3.0,72.5
1066,Science,ID_13077,3.0,72.5
1067,Science,ID_18479,3.0,72.5
1068,Science,ID_14155,3.0,72.5
1069,Science,ID_14157,3.0,72.5
1070,Science,ID_15397,3.0,72.5
1071,Science,ID_13104,3.0,72.5
1072,Science,ID_14182,3.0,72.5
1073,Science,ID_13080,3.0,72.5
1074,Science,ID_21070,3.0,72.5
1075,Science,ID_14244,3.0,72.5
1076,Science,ID_14257,3.0,72.5
1077,Science,ID_12927,3.0,72.5
1078,Science,ID_12941,3.0,72.5
1079,Science,ID_12938,3.0,72.5
1080,Science,ID_12936,3.0,72.5
1081,Science,ID_13786,3.0,72.5
1082,Science,ID_12933,3.0,72.5
1083,Science,ID_12930,3.0,72.5
1084,Science,ID_18778,3.0,72.5
1085,Science,ID_18789,3.0,72.5
1086,Science,ID_12978,3.0,72.5
1087,Science,ID_18792,3.0,72.5
1088,Science,ID_12925,3.0,72.5
1089,Science,ID_12923,3.0,72.5
1090,Science,ID_19443,3.0,72.5
1091,Science,ID_12921,3.0,72.5
1092,Science,ID_12918,3.0,72.5
1093,Science,ID_12917,3.0,72.5
1094,Science,ID_21093,3.0,72.5
1095,Science,ID_12942,3.0,72.5
1096,Science,ID_12943,3.0,72.5
1097,Science,ID_12945,3.0,72.5
1098,Science,ID_18649,3.0,72.5
1099,Science,ID_12974,3.0,72.5
1100,Science,ID_12973,3.0,72.5
1101,Science,ID_12972,3.0,72.5
1102,Science,ID_12967,3.0,72.5
1103,Science,ID_12966,3.0,72.5
1104,Science,ID_18667,3.0,72.5
1105,Science,ID_12965,3.0,72.5
1106,Science,ID_14275,3.0,72.5
1107,Science,ID_12961,3.0,72.5
1108,Science,ID_18721,3.0,72.5
1109,Science,ID_12960,3.0,72.5
1110,Science,ID_12957,3.0,72.5
1111,Science,ID_12956,3.0,72.5
1112,Science,ID_21081,3.0,72.5
1113,Science,ID_16644,3.0,72.5
1114,Science,ID_16640,3.0,72.5
1115,Science,ID_16634,3.0,72.5
1116,Science,ID_18104,3.0,72.5
1117,Science,ID_14084,3.0,72.5
1118,Science,ID_14086,3.0,72.5
1119,Science,ID_20545,3.0,72.5
1120,Science,ID_14088,3.0,72.5
1121,Science,ID_14090,3.0,72.5
1122,Science,ID_15445,3.0,72.5
1123,Science,ID_16125,3.0,72.5
1124,Science,ID_16181,3.0,72.5
1125,Science,ID_13249,3.0,72.5
1126,Science,ID_15442,3.0,72.5
1127,Science,ID_18427,3.0,72.5
1128,Science,ID_13263,3.0,72.5
1129,Science,ID_14091,3.0,72.5
1130,Science,ID_14093,3.0,72.5
1131,Science,ID_18078,3.0,72.5
1132,Science,ID_18430,3.0,72.5
1133,Science,ID_13998,3.0,72.5
1134,Science,ID_16025,3.0,72.5
1135,Science,ID_18421,3.0,72.5
1136,Science,ID_18420,3.0,72.5
1137,Science,ID_18117,3.0,72.5
1138,Science,ID_15988,3.0,72.5
1139,Science,ID_15992,3.0,72.5
1140,Science,ID_18403,3.0,72.5
1141,Science,ID_18410,3.0,72.5
1142,Science,ID_18114,3.0,72.5
1143,Science,ID_18112,3.0,72.5
1144,Science,ID_18110,3.0,72.5
1145,Science,ID_18416,3.0,72.5
1146,Science,ID_16001,3.0,72.5
1147,Science,ID_18417,3.0,72.5
1148,Science,ID_13341,3.0,72.5
1149,Science,ID_16013,3.0,72.5
1150,Science,ID_18108,3.0,72.5
1151,Science,ID_16016,3.0,72.5
1152,Science,ID_14099,3.0,72.5
1153,Science,ID_19102,3.0,72.5
1154,Science,ID_14138,3.0,72.5
1155,Science,ID_16606,3.0,72.5
1156,Science,ID_16590,3.0,72.5
1157,Science,ID_16594,3.0,72.5
1158,Science,ID_16596,3.0,72.5
1159,Science,ID_14130,3.0,72.5
1160,Science,ID_16600,3.0,72.5
1161,Science,ID_16602,3.0,72.5
1162,Science,ID_16604,3.0,72.5
1163,Science,ID_16608,3.0,72.5
1164,Science,ID_14102,3.0,72.5
1165,Science,ID_16611,3.0,72.5
1166,Science,ID_14132,3.0,72.5
1167,Science,ID_16621,3.0,72.5
1168,Science,ID_16623,3.0,72.5
1169,Science,ID_16625,3.0,72.5
1170,Science,ID_16630,3.0,72.5
1171,Science,ID_16631,3.0,72.5
1172,Science,ID_16586,3.0,72.5
1173,Science,ID_16584,3.0,72.5
1174,Science,ID_20715,3.0,72.5
1175,Science,ID_16583,3.0,72.5
1176,Science,ID_14104,3.0,72.5
1177,Science,ID_14108,3.0,72.5
1178,Science,ID_18440,3.0,72.5
1179,Science,ID_18449,3.0,72.5
1180,Science,ID_14110,3.0,72.5
1181,Science,ID_14112,3.0,72.5
1182,Science,ID_18459,3.0,72.5
1183,Science,ID_18465,3.0,72.5
1184,Science,ID_18467,3.0,72.5
1185,Science,ID_18032,3.0,72.5
1186,Science,ID_14114,3.0,72.5
1187,Science,ID_14116,3.0,72.5
1188,Science,ID_14121,3.0,72.5
1189,Science,ID_16529,3.0,72.5
1190,Science,ID_13201,3.0,72.5
1191,Science,ID_14889,3.0,72.5
1192,Science,ID_11919,3.0,72.5
1193,Science,ID_3109,3.0,72.5
1194,Science,ID_5531,3.0,72.5
1195,Science,ID_2253,3.0,72.5
1196,Science,ID_2249,3.0,72.5
1197,Science,ID_2247,3.0,72.5
1198,Science,ID_2236,3.0,72.5
1199,Science,ID_2235,3.0,72.5
1200,Science,ID_2228,3.0,72.5
1201,Science,ID_2227,3.0,72.5
1202,Science,ID_2224,3.0,72.5
1203,Science,ID_2222,3.0,72.5
1204,Science,ID_2219,3.0,72.5
1205,Science,ID_2217,3.0,72.5
1206,Science,ID_2216,3.0,72.5
1207,Science,ID_2214,3.0,72.5
1208,Science,ID_2207,3.0,72.5
1209,Science,ID_9416,3.0,72.5
1210,Science,ID_2202,3.0,72.5
1211,Science,ID_2197,3.0,72.5
1212,Science,ID_2189,3.0,72.5
1213,Science,ID_2188,3.0,72.5
1214,Science,ID_2187,3.0,72.5
1215,Science,ID_2186,3.0,72.5
1216,Science,ID_2185,3.0,72.5
1217,Science,ID_2180,3.0,72.5
1218,Science,ID_2169,3.0,72.5
1219,Science,ID_2164,3.0,72.5
1220,Science,ID_5652,3.0,72.5
1221,Science,ID_2160,3.0,72.5
1222,Science,ID_2263,3.0,72.5
1223,Science,ID_2282,3.0,72.5
1224,Science,ID_2293,3.0,72.5
1225,Science,ID_2853,3.0,72.5
1226,Science,ID_2913,3.0,72.5
1227,Science,ID_10328,3.0,72.5
1228,Science,ID_10329,3.0,72.5
1229,Science,ID_10330,3.0,72.5
1230,Science,ID_2904,3.0,72.5
1231,Science,ID_10332,3.0,72.5
1232,Science,ID_2890,3.0,72.5
1233,Science,ID_2882,3.0,72.5
1234,Science,ID_2881,3.0,72.5
1235,Science,ID_2879,3.0,72.5
1236,Science,ID_2857,3.0,72.5
1237,Science,ID_10369,3.0,72.5
1238,Science,ID_2849,3.0,72.5
1239,Science,ID_9422,3.0,72.5
1240,Science,ID_5539,3.0,72.5
1241,Science,ID_5540,3.0,72.5
1242,Science,ID_2789,3.0,72.5
1243,Science,ID_5547,3.0,72.5
1244,Science,ID_2724,3.0,72.5
1245,Science,ID_5559,3.0,72.5
1246,Science,ID_2706,3.0,72.5
1247,Science,ID_5572,3.0,72.5
1248,Science,ID_5575,3.0,72.5
1249,Science,ID_5593,3.0,72.5
1250,Science,ID_9434,3.0,72.5
1251,Science,ID_5607,3.0,72.5
1252,Science,ID_9415,3.0,72.5
1253,Science,ID_2157,3.0,72.5
1254,Science,ID_2145,3.0,72.5
1255,Science,ID_1905,3.0,72.5
1256,Science,ID_1928,3.0,72.5
1257,Science,ID_1927,3.0,72.5
1258,Science,ID_1926,3.0,72.5
1259,Science,ID_1924,3.0,72.5
1260,Science,ID_1921,3.0,72.5
1261,Science,ID_1920,3.0,72.5
1262,Science,ID_1919,3.0,72.5
1263,Science,ID_1910,3.0,72.5
1264,Science,ID_1909,3.0,72.5
1265,Science,ID_1908,3.0,72.5
1266,Science,ID_1907,3.0,72.5
1267,Science,ID_1906,3.0,72.5
1268,Science,ID_1904,3.0,72.5
1269,Science,ID_1930,3.0,72.5
1270,Science,ID_1899,3.0,72.5
1271,Science,ID_1896,3.0,72.5
1272,Science,ID_1895,3.0,72.5
1273,Science,ID_1894,3.0,72.5
1274,Science,ID_1893,3.0,72.5
1275,Science,ID_6223,3.0,72.5
1276,Science,ID_1888,3.0,72.5
1277,Science,ID_1887,3.0,72.5
1278,Science,ID_1886,3.0,72.5
1279,Science,ID_1885,3.0,72.5
1280,Science,ID_1884,3.0,72.5
1281,Science,ID_1883,3.0,72.5
1282,Science,ID_1929,3.0,72.5
1283,Science,ID_1931,3.0,72.5
1284,Science,ID_2143,3.0,72.5
1285,Science,ID_5716,3.0,72.5
1286,Science,ID_2140,3.0,72.5
1287,Science,ID_2139,3.0,72.5
1288,Science,ID_2134,3.0,72.5
1289,Science,ID_2133,3.0,72.5
1290,Science,ID_10634,3.0,72.5
1291,Science,ID_2130,3.0,72.5
1292,Science,ID_2126,3.0,72.5
1293,Science,ID_2124,3.0,72.5
1294,Science,ID_2122,3.0,72.5
1295,Science,ID_2113,3.0,72.5
1296,Science,ID_2106,3.0,72.5
1297,Science,ID_10708,3.0,72.5
1298,Science,ID_5720,3.0,72.5
1299,Science,ID_1935,3.0,72.5
1300,Science,ID_5745,3.0,72.5
1301,Science,ID_5788,3.0,72.5
1302,Science,ID_5832,3.0,72.5
1303,Science,ID_9402,3.0,72.5
1304,Science,ID_2020,3.0,72.5
1305,Science,ID_5833,3.0,72.5
1306,Science,ID_5882,3.0,72.5
1307,Science,ID_5935,3.0,72.5
1308,Science,ID_4406,3.0,72.5
1309,Science,ID_1985,3.0,72.5
1310,Science,ID_9367,3.0,72.5
1311,Science,ID_10765,3.0,72.5
1312,Science,ID_2918,3.0,72.5
1313,Science,ID_2928,3.0,72.5
1314,Science,ID_1881,3.0,72.5
1315,Science,ID_10313,3.0,72.5
1316,Science,ID_3767,3.0,72.5
1317,Science,ID_3766,3.0,72.5
1318,Science,ID_4763,3.0,72.5
1319,Science,ID_9963,3.0,72.5
1320,Science,ID_3750,3.0,72.5
1321,Science,ID_4779,3.0,72.5
1322,Science,ID_4795,3.0,72.5
1323,Science,ID_9972,3.0,72.5
1324,Science,ID_9973,3.0,72.5
1325,Science,ID_9982,3.0,72.5
1326,Science,ID_9983,3.0,72.5
1327,Science,ID_4883,3.0,72.5
1328,Science,ID_4902,3.0,72.5
1329,Science,ID_3719,3.0,72.5
1330,Science,ID_9990,3.0,72.5
1331,Science,ID_3707,3.0,72.5
1332,Science,ID_9997,3.0,72.5
1333,Science,ID_4908,3.0,72.5
1334,Science,ID_3682,3.0,72.5
1335,Science,ID_4975,3.0,72.5
1336,Science,ID_3618,3.0,72.5
1337,Science,ID_3568,3.0,72.5
1338,Science,ID_9487,3.0,72.5
1339,Science,ID_10014,3.0,72.5
1340,Science,ID_3512,3.0,72.5
1341,Science,ID_3488,3.0,72.5
1342,Science,ID_3471,3.0,72.5
1343,Science,ID_3768,3.0,72.5
1344,Science,ID_3769,3.0,72.5
1345,Science,ID_3817,3.0,72.5
1346,Science,ID_4029,3.0,72.5
1347,Science,ID_4343,3.0,72.5
1348,Science,ID_4324,3.0,72.5
1349,Science,ID_4312,3.0,72.5
1350,Science,ID_4260,3.0,72.5
1351,Science,ID_4254,3.0,72.5
1352,Science,ID_9683,3.0,72.5
1353,Science,ID_4248,3.0,72.5
1354,Science,ID_4247,3.0,72.5
1355,Science,ID_4246,3.0,72.5
1356,Science,ID_4215,3.0,72.5
1357,Science,ID_4070,3.0,72.5
1358,Science,ID_4055,3.0,72.5
1359,Science,ID_4015,3.0,72.5
1360,Science,ID_9518,3.0,72.5
1361,Science,ID_4001,3.0,72.5
1362,Science,ID_3994,3.0,72.5
1363,Science,ID_9638,3.0,72.5
1364,Science,ID_4543,3.0,72.5
1365,Science,ID_3985,3.0,72.5
1366,Science,ID_3963,3.0,72.5
1367,Science,ID_3962,3.0,72.5
1368,Science,ID_3924,3.0,72.5
1369,Science,ID_4593,3.0,72.5
1370,Science,ID_3897,3.0,72.5
1371,Science,ID_4638,3.0,72.5
1372,Science,ID_9556,3.0,72.5
1373,Science,ID_3466,3.0,72.5
1374,Science,ID_3332,3.0,72.5
1375,Science,ID_3330,3.0,72.5
1376,Science,ID_3010,3.0,72.5
1377,Science,ID_3070,3.0,72.5
1378,Science,ID_9450,3.0,72.5
1379,Science,ID_3058,3.0,72.5
1380,Science,ID_3051,3.0,72.5
1381,Science,ID_3049,3.0,72.5
1382,Science,ID_10278,3.0,72.5
1383,Science,ID_10285,3.0,72.5
1384,Science,ID_3038,3.0,72.5
1385,Science,ID_3036,3.0,72.5
1386,Science,ID_9444,3.0,72.5
1387,Science,ID_3025,3.0,72.5
1388,Science,ID_3017,3.0,72.5
1389,Science,ID_3008,3.0,72.5
1390,Science,ID_3092,3.0,72.5
1391,Science,ID_2999,3.0,72.5
1392,Science,ID_2994,3.0,72.5
1393,Science,ID_5512,3.0,72.5
1394,Science,ID_2976,3.0,72.5
1395,Science,ID_2973,3.0,72.5
1396,Science,ID_5513,3.0,72.5
1397,Science,ID_2963,3.0,72.5
1398,Science,ID_2959,3.0,72.5
1399,Science,ID_9443,3.0,72.5
1400,Science,ID_5516,3.0,72.5
1401,Science,ID_5522,3.0,72.5
1402,Science,ID_2931,3.0,72.5
1403,Science,ID_3078,3.0,72.5
1404,Science,ID_3097,3.0,72.5
1405,Science,ID_5120,3.0,72.5
1406,Science,ID_5297,3.0,72.5
1407,Science,ID_9481,3.0,72.5
1408,Science,ID_5176,3.0,72.5
1409,Science,ID_5189,3.0,72.5
1410,Science,ID_10135,3.0,72.5
1411,Science,ID_9465,3.0,72.5
1412,Science,ID_5193,3.0,72.5
1413,Science,ID_3287,3.0,72.5
1414,Science,ID_10169,3.0,72.5
1415,Science,ID_10173,3.0,72.5
1416,Science,ID_10175,3.0,72.5
1417,Science,ID_10176,3.0,72.5
1418,Science,ID_5218,3.0,72.5
1419,Science,ID_10182,3.0,72.5
1420,Science,ID_3104,3.0,72.5
1421,Science,ID_3143,3.0,72.5
1422,Science,ID_3142,3.0,72.5
1423,Science,ID_10183,3.0,72.5
1424,Science,ID_5378,3.0,72.5
1425,Science,ID_10237,3.0,72.5
1426,Science,ID_5479,3.0,72.5
1427,Science,ID_3113,3.0,72.5
1428,Science,ID_3111,3.0,72.5
1429,Science,ID_10255,3.0,72.5
1430,Science,ID_3110,3.0,72.5
1431,Science,ID_5501,3.0,72.5
1432,Science,ID_10261,3.0,72.5
1433,Science,ID_1882,3.0,72.5
1434,Science,ID_4352,3.0,72.5
1435,Science,ID_1880,3.0,72.5
1436,Science,ID_9034,3.0,72.5
1437,Science,ID_615,3.0,72.5
1438,Science,ID_9055,3.0,72.5
1439,Science,ID_582,3.0,72.5
1440,Science,ID_577,3.0,72.5
1441,Science,ID_576,3.0,72.5
1442,Science,ID_564,3.0,72.5
1443,Science,ID_9053,3.0,72.5
1444,Science,ID_9051,3.0,72.5
1445,Science,ID_9049,3.0,72.5
1446,Science,ID_9038,3.0,72.5
1447,Science,ID_9031,3.0,72.5
1448,Science,ID_9069,3.0,72.5
